2.923079469,2.937902172,0
4.26555214,5.482357137,1
5.174456285,0.880181557,1
2.003044272,3.343193868,1
1.707791134,0.266321366,1
3.109693091,3.134380437,0
5.819392753,5.881793443,1
2.654231137,4.497331516,1
4.754364012,0.215689231,1
3.938474329,3.247926901,0
3.743817016,4.644846238,1
2.274922655,0.442070491,1
4.681870274,2.239063323,1
5.703495444,0.382776314,1
4.827504246,0.584351357,1
5.386935868,4.083294286,1
2.441910064,1.734233724,1
4.754713647,5.085000461,1
2.637723888,0.747170767,1
2.434312585,5.232233888,1
5.624383593,5.10802124,1
2.848239073,3.710908442,0
1.111611877,0.532592718,1
5.969418315,0.234570337,1
4.193148167,5.061923501,1
5.948843619,3.673484469,1
3.634787115,0.418715298,1
5.34436391,1.974203475,1
5.648277261,4.858132818,1
3.839667819,1.219942798,1
5.647502863,1.66895835,1
0.60701267,4.627942306,1
0.08621212,0.426246868,1
5.808594175,2.808461523,1
1.151259942,5.598269217,1
3.399964949,3.609154345,0
4.882832547,1.209284429,1
5.753115212,4.118238606,1
0.110032754,1.918301763,1
0.1191591,3.626841527,1
2.440682027,2.904632864,0
0.114745209,5.240345694,1
0.037400112,4.767414069,1
0.611474592,2.268840659,1
5.413488843,1.573201267,1
2.062711431,0.788450521,1
1.935933129,1.614526364,1
0.708294048,3.801090122,1
2.386202432,2.613755353,0
5.230398896,0.494464794,1
0.697886799,4.873220714,1
5.709685581,0.526742255,1
4.562855079,1.571988027,1
2.801924538,2.684122362,0
1.344934831,4.128486764,1
1.668519279,1.256031984,1
5.010151949,2.277699278,1
0.238787336,1.801683357,1
5.086536937,0.520400041,1
3.534912961,2.26415745,0
1.609726927,5.65981538,1
2.483437656,1.840049436,1
3.561755414,1.047262348,1
2.745970085,5.591194923,1
5.258020126,5.731418728,1
5.85621881,0.756876772,1
4.45614801,3.480017142,1
5.696565782,1.958549956,1
5.099302334,0.428552751,1
2.558138447,3.375993219,0
2.338505345,3.441292061,0
5.962785764,2.019513458,1
2.654103546,5.239410218,1
4.27319076,1.367719861,1
1.06782716,5.122921532,1
1.535634978,1.987769119,1
5.897241853,0.31459025,1
4.672097264,5.817848625,1
0.313967195,2.938159513,1
5.566954982,1.699799408,1
2.531859328,4.055609503,1
3.546153784,4.897992931,1
2.125425683,3.643114871,1
4.977525737,3.094551965,1
4.247995937,5.801874643,1
4.185639935,1.190083601,1
2.264098767,3.441346794,0
3.563105411,5.611147021,1
0.872175759,1.340333777,1
5.459754661,0.886393174,1
0.944971388,3.077698397,1
2.395974259,1.838341375,1
1.187042023,4.330857255,1
4.404626671,4.346364756,1
3.692981195,2.155767353,1
3.156963118,2.272044212,0
1.869523139,1.14001444,1
4.426965532,2.779417295,1
2.660692545,2.526039951,0
4.912255169,2.667722873,1
2.839956038,5.957595971,1
5.82402628,3.427155309,1
5.192392225,1.896182249,1
3.180167849,1.355812879,1
4.955857349,5.965466053,1
5.049002537,5.191632485,1
4.281867924,1.840170069,1
0.363876039,2.205508229,1
0.005474334,1.879060385,1
5.0524423,0.063429179,1
4.759486214,3.064176395,1
1.150096245,5.956304646,1
3.611882875,3.953647139,1
2.532036444,3.677026871,0
1.224492784,0.936776572,1
3.418237826,1.696538925,1
5.216344693,1.522804762,1
1.441528812,3.038952433,1
1.220161475,4.94694919,1
1.752269296,4.34123566,1
3.101041486,1.604127845,1
3.453983307,3.617117122,0
3.463858169,4.670329151,1
5.427672572,2.71719794,1
1.136722174,5.088096468,1
5.368180118,3.964010648,1
5.842400594,3.80034582,1
3.074525068,0.38016272,1
1.379584188,1.03331049,1
2.108041743,2.065475533,1
2.126809819,2.506789413,1
5.115352141,0.304580232,1
5.026999115,5.676396811,1
4.591323309,5.575123347,1
1.400463008,0.830824739,1
3.91492258,3.080886553,0
2.167214206,4.234709271,1
3.91923284,4.007283027,1
5.349409226,3.389037091,1
5.143072549,0.71601486,1
3.453706569,5.029883599,1
2.40372502,0.662023947,1
2.506004885,0.998282921,1
2.449636774,3.873195137,1
0.622348585,5.662694006,1
5.850269003,0.816922109,1
3.212996717,1.5530838,1
2.246937865,5.260794957,1
3.779956444,5.288091027,1
0.385412233,1.71686351,1
0.677892747,1.389021849,1
4.116111569,4.352329239,1
3.803467315,5.321073327,1
0.925688533,4.027709851,1
2.438401144,2.336438828,0
0.450555019,5.066796129,1
2.878944473,3.904622672,0
2.500766489,3.633633642,0
2.478240377,3.694386466,0
3.70325593,2.894790322,0
3.948599561,2.77384728,0
2.963818682,2.896913475,0
2.02224138,3.036350524,0
2.302367935,2.774799405,0
2.085897479,3.210651251,0
3.738102953,2.557540321,0
3.025762742,3.033841672,0
2.013563935,2.988104723,0
2.404918366,3.244504887,0
2.388866862,2.908629423,0
2.098880598,2.025617074,1
2.041545662,2.327644872,1
3.326076034,3.997444443,1
2.093929271,2.446768822,1
2.11926645,2.972488491,0
2.938471351,2.279169886,0
2.524076172,2.721533279,0
2.594508986,2.230620776,0
2.738975523,2.068168511,0
3.913378091,2.872871474,0
2.052000161,2.063054131,1
2.235214974,3.058250767,0
2.046723141,2.063153882,1
3.056789287,3.069592429,0
3.423013095,3.894888164,0
2.930575003,2.096562131,0
3.930753142,2.870474042,0
2.402016904,3.107333291,0
3.595166683,3.620232271,0
3.468045169,2.235815582,0
2.203760304,3.732446587,1
2.136269015,3.771350693,1
3.444119971,3.657946144,0
2.152141494,3.328700813,0
2.968343586,3.690046683,0
3.611140536,3.613922626,0
3.270085195,2.147543036,0
3.280342819,2.807120524,0
3.902823943,2.527242327,1
2.116748203,2.921601803,0
2.391958933,2.661489863,0
3.427153499,3.625498517,0
2.90811601,2.270053393,0
3.16724478,2.393087768,0
3.543957132,3.589552797,0
2.644260947,3.586944648,0
3.512218272,3.760479176,0
2.833242756,2.290160617,0
3.832111142,2.431291377,1
2.901138032,3.209986626,0
3.261406107,2.077666769,0
3.177174132,2.00133199,1
3.486445208,3.588314685,0
3.127534337,3.49971832,0
2.652248315,2.058768672,1
2.324154159,3.795921702,1
2.493321917,3.909291139,1
2.456492064,3.795919569,0
3.479151015,2.21309828,0
2.647986898,2.025878955,1
3.105531721,2.866931179,0
3.249849435,2.650366121,0
2.861866773,2.512018844,0
3.920863445,3.998507345,1
3.968587809,3.307698931,1
3.314146537,3.054957533,0
3.500075215,2.159269964,0
3.698366493,2.802026402,0
3.632550551,3.405464086,0
2.914880129,3.858573902,0
2.69040822,3.635960924,0
3.725928778,3.134089169,0
2.422190512,2.798193675,0
2.349132501,3.345541535,0
2.485593681,2.791351784,0
3.28196254,2.234373264,0
3.187508271,2.616406557,0
2.849853596,2.738842929,0
3.508794453,2.253652527,0
3.324643586,3.410976802,0
3.099631932,2.20764607,0
3.488228975,2.988987339,0
3.942864839,3.584172471,1
2.380764277,3.641123567,0
3.501377652,2.419328214,0
2.09342222,3.508233672,1
3.88339028,3.908268988,1
2.025708347,3.395572799,1
2.413446808,3.494711285,0
2.934696802,3.083221377,0
2.03925201,2.857587788,0
3.789619066,3.543710556,0
3.531426636,2.362377006,0
2.815587395,2.854782306,0
3.153801911,3.620086834,0
3.401741955,3.555930301,0
2.818445794,2.20021544,0
3.655435872,3.159994393,0
2.849137781,2.48809926,0
3.826160193,2.053971758,1
3.326156078,3.840058396,0
2.571902768,2.372297023,0
2.706284838,2.338439115,0
2.852373492,2.246149422,0
2.099653606,2.392809097,1
3.270618035,3.108346596,0
3.026057303,2.884099401,0
3.772018637,3.372303866,0
2.679266903,3.577259914,0
2.002094793,3.602037011,1
2.779254134,2.005527807,1
3.653993967,2.860508877,0
3.146732933,2.909498167,0
2.506721536,3.158898224,0
2.049833263,3.956523771,1
3.20775262,3.984826349,1
3.908988601,3.304457467,0
3.733401085,3.02917083,0
2.791663877,2.743469179,0
3.415238707,2.174698129,0
2.666710763,2.376645972,0
2.075527571,2.783883221,0
2.833787688,3.560453922,0
3.74710885,2.725320932,0
2.335916049,3.584855992,0
2.672440159,2.618259798,0
3.007274539,2.270089454,0
2.998412364,2.781341972,0
3.292581629,2.169701473,0
3.785741248,2.648514568,0
2.905237483,3.029021548,0
2.624378013,2.061630994,1
3.086074629,2.776752761,0
3.712516137,3.171744672,0
3.392796502,3.877683292,0
3.406971819,2.281115339,0
2.73079192,3.460476585,0
3.643042819,3.517269162,0
2.389372134,3.697521256,0
3.640643304,3.740728555,0
3.963311501,3.837855991,1
2.498065551,2.649293818,0
3.807372581,3.046645549,0
2.699181223,2.334978336,0
3.81764243,2.431693461,0
2.500486706,2.704767124,0
3.824112281,3.29041776,0
3.903108619,2.949109198,0
3.471756199,3.20775438,0
2.511513285,3.370751002,0
2.090063636,2.397528334,1
3.372614866,2.722039208,0
3.730626823,2.385081159,0
2.423851212,2.782916104,0
3.632671838,2.017124788,1
3.923622387,3.785771166,1
3.40714337,2.626985299,0
2.821538072,3.940964058,0
3.586262354,2.921182598,0
2.022181386,3.055963015,0
3.943046445,2.815536448,0
3.621628006,2.222723648,0
3.918628924,3.425433777,1
